Frame ID,QR id,QR 2D,Distance,Yaw
777,7,"[[547.0, 258.0], [543.0, 188.0], [611.0, 182.0], [614.0, 252.0]]",0.6681521571672625,-94.50373607469955
778,7,"[[533.0, 262.0], [528.0, 185.0], [599.0, 179.0], [603.0, 255.0]]",0.6119917213947007,-94.53797766879006
779,7,"[[540.0, 266.0], [535.0, 187.0], [608.0, 182.0], [612.0, 258.0]]",0.6031439851877843,-94.53876564722961
780,7,"[[568.0, 284.0], [563.0, 201.0], [640.0, 196.0], [642.0, 278.0]]",0.5682125544657869,-93.6689491393033
781,7,"[[639.0, 319.0], [636.0, 229.0], [719.0, 223.0], [721.0, 311.0]]",0.5289398524738623,-93.81850695587477
782,7,"[[638.0, 325.0], [637.0, 232.0], [722.0, 229.0], [722.0, 319.0]]",0.5151270253359145,-92.22077879562228
783,7,"[[644.0, 334.0], [642.0, 240.0], [728.0, 235.0], [728.0, 327.0]]",0.5062599753672073,-92.7793236709739
784,7,"[[641.0, 327.0], [640.0, 232.0], [725.0, 227.0], [726.0, 320.0]]",0.5016218340291765,-92.7553164164892
785,7,"[[640.0, 316.0], [639.0, 218.0], [726.0, 213.0], [726.0, 309.0]]",0.48730873161635396,-92.59347527328285
786,7,"[[671.0, 314.0], [669.0, 213.0], [759.0, 208.0], [758.0, 306.0]]",0.47876975950893175,-92.92869425777889
787,7,"[[688.0, 297.0], [688.0, 195.0], [779.0, 190.0], [777.0, 290.0]]",0.4760950891127815,-92.61951265464087
788,7,"[[710.0, 290.0], [710.0, 182.0], [805.0, 177.0], [802.0, 282.0]]",0.4558173528130523,-92.7681445456107
789,7,"[[683.0, 302.0], [682.0, 192.0], [778.0, 186.0], [777.0, 292.0]]",0.4440965993726511,-93.28158418253656
790,7,"[[668.0, 333.0], [669.0, 219.0], [767.0, 215.0], [763.0, 325.0]]",0.4243368373376131,-91.5466095081077
791,7,"[[687.0, 335.0], [690.0, 218.0], [789.0, 214.0], [785.0, 326.0]]",0.41676715477087056,-91.52858582303573
792,7,"[[715.0, 335.0], [717.0, 214.0], [819.0, 210.0], [815.0, 326.0]]",0.4071946550928073,-91.83195385430028
793,7,"[[719.0, 331.0], [722.0, 210.0], [825.0, 206.0], [820.0, 323.0]]",0.4064710295745265,-91.5583424573492
794,7,"[[738.0, 332.0], [740.0, 206.0], [848.0, 201.0], [843.0, 323.0]]",0.39300820816682525,-92.07089764638624
795,7,"[[738.0, 332.0], [741.0, 205.0], [848.0, 201.0], [843.0, 323.0]]",0.39151782993107154,-91.79187888589585
796,7,"[[755.0, 338.0], [758.0, 207.0], [871.0, 202.0], [865.0, 328.0]]",0.3810983089528751,-92.08977971746205
797,7,"[[787.0, 323.0], [793.0, 182.0], [915.0, 178.0], [905.0, 314.0]]",0.36052845223862995,-91.57765755701473
835,8,"[[540.0, 23.0], [638.0, 18.0], [628.0, 128.0], [528.0, 127.0]]",0.4547066306009455,7.745010228521445
836,8,"[[491.0, 19.0], [591.0, 13.0], [583.0, 122.0], [483.0, 124.0]]",0.4514990053199536,5.409149512793874
837,8,"[[400.0, 22.0], [494.0, 17.0], [490.0, 126.0], [396.0, 126.0]]",0.46171882141994824,5.919026437587189
838,8,"[[294.0, 43.0], [387.0, 43.0], [382.0, 150.0], [289.0, 146.0]]",0.46733916539575554,6.385024146590688
839,8,"[[269.0, 31.0], [363.0, 31.0], [359.0, 138.0], [266.0, 135.0]]",0.47050811916046253,5.878204775705179
840,8,"[[261.0, 29.0], [355.0, 28.0], [353.0, 135.0], [258.0, 133.0]]",0.4710146294292416,4.870205992840146
840,1,"[[846.0, 179.0], [864.0, 180.0], [861.0, 195.0], [844.0, 194.0]]",3.085768165845524,7.102535848840012
841,8,"[[246.0, 27.0], [343.0, 29.0], [338.0, 139.0], [243.0, 135.0]]",0.45838097991250804,6.579812411808175
855,1,"[[416.0, 89.0], [430.0, 89.0], [430.0, 103.0], [416.0, 103.0]]",3.4081935462799566,0.27155049600956405
936,9,"[[405.0, 19.0], [461.0, 16.0], [468.0, 78.0], [412.0, 81.0]]",0.8065793033724088,-10.203007683418598
937,9,"[[388.0, 53.0], [447.0, 51.0], [453.0, 112.0], [393.0, 115.0]]",0.7916045787409296,-6.0106216567113195
938,9,"[[393.0, 30.0], [455.0, 29.0], [458.0, 92.0], [396.0, 93.0]]",0.776742616873466,-2.7439781757215718
939,9,"[[404.0, 20.0], [468.0, 19.0], [471.0, 84.0], [408.0, 85.0]]",0.7573740585676229,-3.3688296711303307
940,9,"[[389.0, 51.0], [452.0, 52.0], [455.0, 119.0], [392.0, 120.0]]",0.7254200189722807,-5.907258601271909
941,9,"[[379.0, 65.0], [444.0, 64.0], [448.0, 131.0], [384.0, 134.0]]",0.7202253665360151,-6.331991819780069
942,9,"[[368.0, 91.0], [435.0, 89.0], [439.0, 156.0], [374.0, 160.0]]",0.7112062555333328,-5.843246604027178
943,9,"[[377.0, 97.0], [446.0, 94.0], [451.0, 163.0], [384.0, 167.0]]",0.6892196399988411,-5.757874654710405
944,9,"[[396.0, 60.0], [468.0, 58.0], [474.0, 131.0], [404.0, 135.0]]",0.6529320930254614,-6.661999620035037
945,9,"[[410.0, 82.0], [484.0, 79.0], [488.0, 158.0], [414.0, 162.0]]",0.6112026666607235,-7.116271473062912
946,9,"[[402.0, 125.0], [478.0, 125.0], [481.0, 205.0], [405.0, 206.0]]",0.5906384575253236,-4.174566293944405
947,9,"[[416.0, 178.0], [495.0, 177.0], [497.0, 259.0], [420.0, 261.0]]",0.566954463750059,-3.9086386418989925
948,9,"[[434.0, 170.0], [516.0, 168.0], [519.0, 251.0], [438.0, 255.0]]",0.5571018485551148,-3.938055879292918
949,9,"[[419.0, 157.0], [504.0, 154.0], [507.0, 240.0], [424.0, 245.0]]",0.5399203835882812,-4.9637904656531875
950,9,"[[370.0, 92.0], [463.0, 88.0], [470.0, 183.0], [378.0, 191.0]]",0.49550964446481915,-7.453147359281148
951,9,"[[332.0, 100.0], [428.0, 96.0], [436.0, 193.0], [341.0, 202.0]]",0.4821578940715294,-7.951983138931613
952,9,"[[240.0, 68.0], [347.0, 64.0], [359.0, 168.0], [254.0, 179.0]]",0.45523099095294156,-8.671116689024347
953,9,"[[147.0, 61.0], [266.0, 55.0], [281.0, 172.0], [165.0, 186.0]]",0.41505935658468285,-13.138235219560105
954,9,"[[45.0, 124.0], [178.0, 115.0], [195.0, 235.0], [67.0, 255.0]]",0.3954888413464717,-14.06927446457151
974,8,"[[406.0, 105.0], [427.0, 103.0], [428.0, 122.0], [409.0, 125.0]]",2.345350525186408,-8.97407841912753
976,8,"[[354.0, 160.0], [374.0, 157.0], [376.0, 176.0], [356.0, 179.0]]",2.315355939994896,-7.684486194232255
978,8,"[[298.0, 201.0], [319.0, 200.0], [322.0, 218.0], [302.0, 222.0]]",2.303574273030287,-9.394164472418725
980,8,"[[222.0, 292.0], [244.0, 288.0], [246.0, 308.0], [225.0, 312.0]]",2.192667595618259,-13.182887780302327
981,8,"[[176.0, 336.0], [199.0, 333.0], [201.0, 353.0], [180.0, 357.0]]",2.2406730633766805,-10.414927221367119
982,8,"[[163.0, 378.0], [187.0, 374.0], [189.0, 394.0], [167.0, 398.0]]",2.1707148652574673,-10.238225983088359
983,8,"[[137.0, 387.0], [162.0, 384.0], [165.0, 403.0], [142.0, 408.0]]",2.1215661512721162,-9.643456523789075
984,8,"[[134.0, 375.0], [157.0, 371.0], [162.0, 392.0], [138.0, 396.0]]",2.161261913792177,-10.270621567652093
985,8,"[[136.0, 356.0], [160.0, 352.0], [164.0, 373.0], [141.0, 377.0]]",2.1575940777194016,-10.281931190136879
986,8,"[[131.0, 337.0], [155.0, 334.0], [159.0, 356.0], [136.0, 360.0]]",2.1104300029241685,-10.595334599469295
987,8,"[[134.0, 369.0], [159.0, 365.0], [164.0, 385.0], [140.0, 391.0]]",2.060227422226814,-12.529639795592637
988,8,"[[160.0, 394.0], [184.0, 388.0], [190.0, 410.0], [166.0, 415.0]]",2.05509621121985,-13.081598292596132
989,8,"[[190.0, 345.0], [214.0, 340.0], [219.0, 362.0], [195.0, 367.0]]",2.032416956603489,-12.675072143059428
990,8,"[[189.0, 361.0], [213.0, 356.0], [218.0, 379.0], [194.0, 384.0]]",2.029517012387289,-12.214116276034627
991,8,"[[186.0, 402.0], [211.0, 397.0], [215.0, 420.0], [191.0, 425.0]]",2.0047521082381725,-11.43841463428566
992,8,"[[162.0, 422.0], [189.0, 415.0], [193.0, 437.0], [168.0, 445.0]]",1.8713333886010224,-16.264900207691795
993,8,"[[178.0, 420.0], [205.0, 415.0], [210.0, 436.0], [184.0, 442.0]]",1.860251218176536,-11.481959437040961
994,8,"[[186.0, 431.0], [212.0, 426.0], [217.0, 449.0], [192.0, 455.0]]",1.9815828777901052,-12.354308923029146
995,8,"[[200.0, 440.0], [227.0, 433.0], [232.0, 455.0], [207.0, 463.0]]",1.8474942558471596,-15.67940436590846
996,8,"[[203.0, 444.0], [229.0, 437.0], [235.0, 460.0], [209.0, 468.0]]",1.8462956518544738,-15.50658062514813
997,8,"[[235.0, 441.0], [260.0, 435.0], [266.0, 459.0], [240.0, 465.0]]",1.874866021691159,-12.484621535443015
998,8,"[[236.0, 445.0], [262.0, 439.0], [267.0, 463.0], [241.0, 470.0]]",1.8253232611136392,-12.97698965818983
999,8,"[[241.0, 429.0], [268.0, 422.0], [273.0, 447.0], [248.0, 453.0]]",1.8206327325011598,-13.557335562165099
1001,8,"[[274.0, 402.0], [302.0, 395.0], [307.0, 419.0], [281.0, 425.0]]",1.7254691550790786,-13.37802120776609
1002,8,"[[270.0, 356.0], [297.0, 350.0], [303.0, 375.0], [277.0, 382.0]]",1.7534058705064703,-14.241086919400406
1003,8,"[[232.0, 342.0], [263.0, 336.0], [268.0, 361.0], [238.0, 367.0]]",1.564173618171825,-11.677427630820002
1004,8,"[[205.0, 375.0], [235.0, 368.0], [241.0, 393.0], [212.0, 401.0]]",1.6226410222011212,-14.79159934526712
1005,8,"[[206.0, 380.0], [236.0, 373.0], [243.0, 398.0], [215.0, 407.0]]",1.6380646684271798,-15.87994755723912
1006,8,"[[201.0, 355.0], [231.0, 349.0], [238.0, 375.0], [209.0, 383.0]]",1.625391735979756,-14.233196064937621
1007,8,"[[178.0, 342.0], [210.0, 335.0], [216.0, 362.0], [186.0, 370.0]]",1.5653321816539558,-14.83099792462968
1008,8,"[[166.0, 322.0], [198.0, 316.0], [204.0, 344.0], [174.0, 352.0]]",1.5774172630060619,-14.677863532109003
1009,8,"[[170.0, 335.0], [204.0, 328.0], [210.0, 357.0], [178.0, 364.0]]",1.4863974506074877,-13.039796814208781
1010,8,"[[165.0, 341.0], [198.0, 333.0], [206.0, 362.0], [174.0, 371.0]]",1.497296067865937,-16.000466695928747
1011,8,"[[134.0, 338.0], [170.0, 330.0], [177.0, 360.0], [144.0, 369.0]]",1.4405088270717092,-15.43096508896976
1012,8,"[[126.0, 372.0], [162.0, 363.0], [170.0, 395.0], [136.0, 405.0]]",1.418184487558538,-16.74659640838725
1013,8,"[[117.0, 349.0], [153.0, 340.0], [162.0, 371.0], [127.0, 381.0]]",1.4115441569148373,-16.653556235678508
1014,8,"[[125.0, 344.0], [161.0, 336.0], [170.0, 369.0], [134.0, 378.0]]",1.394244990490391,-14.864978884184831
1015,8,"[[144.0, 340.0], [180.0, 332.0], [189.0, 366.0], [152.0, 374.0]]",1.3623538681134624,-13.752079358122774
1016,8,"[[149.0, 346.0], [188.0, 337.0], [197.0, 371.0], [159.0, 381.0]]",1.2796566650586974,-15.076870634199235
1017,8,"[[144.0, 334.0], [183.0, 326.0], [192.0, 362.0], [154.0, 371.0]]",1.2784976067181781,-14.49556557085865
1018,8,"[[80.0, 364.0], [121.0, 354.0], [132.0, 391.0], [90.0, 403.0]]",1.234582785956138,-16.031842090718516
1019,8,"[[48.0, 372.0], [92.0, 361.0], [103.0, 399.0], [59.0, 411.0]]",1.2028479154270975,-16.237204318127514
1020,8,"[[32.0, 346.0], [78.0, 335.0], [89.0, 375.0], [45.0, 386.0]]",1.1899025200041466,-15.84740820095621
1021,8,"[[30.0, 328.0], [76.0, 316.0], [89.0, 357.0], [42.0, 368.0]]",1.1520828730571402,-16.855395317141973
1022,8,"[[63.0, 289.0], [110.0, 279.0], [121.0, 321.0], [74.0, 330.0]]",1.1199675220173566,-14.49423142073922
1023,8,"[[67.0, 278.0], [115.0, 268.0], [127.0, 310.0], [80.0, 321.0]]",1.0970527288625618,-15.363848526113893
1024,8,"[[82.0, 244.0], [130.0, 234.0], [143.0, 278.0], [94.0, 289.0]]",1.0617290769079941,-15.530825881087425
1025,8,"[[110.0, 239.0], [160.0, 229.0], [169.0, 275.0], [122.0, 286.0]]",1.0163237784473664,-18.049382537887993
1026,8,"[[76.0, 228.0], [127.0, 217.0], [139.0, 266.0], [89.0, 276.0]]",1.0021912828817297,-13.00753305038051
1027,8,"[[85.0, 199.0], [137.0, 189.0], [151.0, 237.0], [99.0, 248.0]]",0.991747261246281,-15.937283949856303
1028,8,"[[101.0, 178.0], [154.0, 168.0], [167.0, 219.0], [115.0, 228.0]]",0.9691770715005927,-12.258522808020253
1029,8,"[[116.0, 161.0], [169.0, 152.0], [183.0, 202.0], [129.0, 212.0]]",0.951001485432761,-14.799297483415081
1030,8,"[[176.0, 108.0], [233.0, 104.0], [242.0, 157.0], [187.0, 163.0]]",0.9190204945935642,-10.18947499659814
1031,8,"[[217.0, 107.0], [274.0, 99.0], [285.0, 155.0], [228.0, 162.0]]",0.8611161795950937,-10.972917394704588
1032,8,"[[216.0, 94.0], [274.0, 86.0], [284.0, 145.0], [227.0, 153.0]]",0.8372508305309954,-7.680560427946873
1033,8,"[[196.0, 106.0], [255.0, 99.0], [264.0, 159.0], [205.0, 166.0]]",0.8207994299768696,-6.683260396317897
1034,8,"[[168.0, 84.0], [231.0, 74.0], [244.0, 137.0], [182.0, 146.0]]",0.7983711027474322,-10.480909106664582
1034,1,"[[462.0, 108.0], [474.0, 106.0], [476.0, 119.0], [464.0, 121.0]]",3.7039853627723898,-13.553781647240937
1035,8,"[[175.0, 32.0], [243.0, 25.0], [254.0, 92.0], [188.0, 100.0]]",0.7574724437095008,-12.46728819672013
1035,1,"[[488.0, 93.0], [501.0, 92.0], [503.0, 105.0], [490.0, 107.0]]",3.5384103252779777,-9.403998300852006
1036,8,"[[178.0, 24.0], [247.0, 16.0], [260.0, 84.0], [193.0, 93.0]]",0.7479348490351908,-11.613941416259793
1037,8,"[[204.0, 39.0], [273.0, 32.0], [282.0, 103.0], [213.0, 110.0]]",0.7091803203437145,-5.378350031061683
1038,8,"[[188.0, 27.0], [260.0, 19.0], [271.0, 90.0], [199.0, 99.0]]",0.6953969126104455,-8.08430739185983
1039,8,"[[144.0, 14.0], [222.0, 5.0], [232.0, 84.0], [156.0, 91.0]]",0.6567203193776578,-6.288582993053717
1043,1,"[[469.0, 143.0], [482.0, 142.0], [483.0, 156.0], [470.0, 157.0]]",3.4140278941651827,-8.29902250071954
1055,1,"[[717.0, 71.0], [736.0, 70.0], [737.0, 88.0], [717.0, 90.0]]",2.619710959417369,-1.10203934914356
1056,10,"[[15.0, 125.0], [31.0, 126.0], [34.0, 151.0], [19.0, 151.0]]",2.0986152998342953,-52.91090983785843
1056,1,"[[767.0, 67.0], [787.0, 65.0], [787.0, 84.0], [767.0, 86.0]]",2.6448995720936983,0.13798655946029384
1057,10,"[[18.0, 120.0], [34.0, 122.0], [37.0, 146.0], [21.0, 144.0]]",2.2223340287175337,12.04412169593864
1058,10,"[[34.0, 125.0], [51.0, 126.0], [55.0, 150.0], [39.0, 149.0]]",2.195094792769283,9.090856917979744
1058,1,"[[801.0, 38.0], [821.0, 35.0], [822.0, 55.0], [802.0, 58.0]]",2.668872755745775,-5.920768820680869
1060,10,"[[116.0, 105.0], [131.0, 106.0], [135.0, 131.0], [120.0, 130.0]]",2.063919490148998,12.589780043394319
1061,10,"[[134.0, 114.0], [151.0, 116.0], [155.0, 140.0], [139.0, 139.0]]",2.0597586125468794,-24.463034922336043
1062,10,"[[157.0, 131.0], [174.0, 132.0], [178.0, 157.0], [162.0, 156.0]]",1.992422311251718,10.940643593592933
1063,10,"[[162.0, 106.0], [179.0, 107.0], [183.0, 132.0], [166.0, 131.0]]",2.0215056234852096,11.230253654443176
1065,10,"[[47.0, 80.0], [66.0, 82.0], [71.0, 109.0], [52.0, 108.0]]",1.948760380071243,-35.22582343287617
1066,10,"[[49.0, 32.0], [69.0, 34.0], [74.0, 63.0], [55.0, 62.0]]",1.8740501377343894,-42.25656758605094
